event_id,session_id,user_id,video_id,video_duration_sec,event_type,position_sec,event_time
21301,s0000992_v20,u0087,v20,469,heartbeat,330,2026-06-03T08:40:04
21302,s0000992_v20,u0087,v20,469,heartbeat,345,2026-06-03T08:40:19
21303,s0000992_v20,u0087,v20,469,heartbeat,360,2026-06-03T08:40:34
21304,s0000992_v20,u0087,v20,469,heartbeat,375,2026-06-03T08:40:50
21305,s0000992_v20,u0087,v20,469,heartbeat,390,2026-06-03T08:41:05
21306,s0000992_v20,u0087,v20,469,heartbeat,405,2026-06-03T08:41:20
21307,s0000992_v20,u0087,v20,469,heartbeat,420,2026-06-03T08:41:36
21308,s0000992_v20,u0087,v20,469,heartbeat,435,2026-06-03T08:41:54
21309,s0000992_v20,u0087,v20,469,pause,450,2026-06-03T08:42:09
21310,s0000992_v20,u0087,v20,469,heartbeat,450,2026-06-03T08:42:09
21311,s0000992_v20,u0087,v20,469,heartbeat,465,2026-06-03T08:42:26
21312,s0000992_v20,u0087,v20,469,heartbeat,469,2026-06-03T08:42:44
21313,s0000992_v20,u0087,v20,469,ended,469,2026-06-03T08:42:44
21314,s0000993_v20,u0100,v20,469,play,0,2026-06-16T14:22:38
21315,s0000993_v20,u0100,v20,469,heartbeat,15,2026-06-16T14:22:56
21316,s0000993_v20,u0100,v20,469,pause,30,2026-06-16T14:23:12
21317,s0000993_v20,u0100,v20,469,heartbeat,30,2026-06-16T14:23:12
21318,s0000993_v20,u0100,v20,469,heartbeat,45,2026-06-16T14:23:29
21319,s0000993_v20,u0100,v20,469,heartbeat,60,2026-06-16T14:23:47
21320,s0000993_v20,u0100,v20,469,heartbeat,75,2026-06-16T14:24:04
21321,s0000993_v20,u0100,v20,469,heartbeat,90,2026-06-16T14:24:19
21322,s0000993_v20,u0100,v20,469,heartbeat,105,2026-06-16T14:24:35
21323,s0000993_v20,u0100,v20,469,heartbeat,120,2026-06-16T14:24:51
21324,s0000993_v20,u0100,v20,469,pause,135,2026-06-16T14:25:07
21325,s0000993_v20,u0100,v20,469,heartbeat,135,2026-06-16T14:25:07
21326,s0000993_v20,u0100,v20,469,heartbeat,150,2026-06-16T14:25:23
21327,s0000993_v20,u0100,v20,469,heartbeat,165,2026-06-16T14:25:41
21328,s0000993_v20,u0100,v20,469,heartbeat,180,2026-06-16T14:25:59
21329,s0000993_v20,u0100,v20,469,heartbeat,195,2026-06-16T14:26:16
21330,s0000993_v20,u0100,v20,469,heartbeat,210,2026-06-16T14:26:31
21331,s0000993_v20,u0100,v20,469,heartbeat,225,2026-06-16T14:26:48
21332,s0000993_v20,u0100,v20,469,heartbeat,240,2026-06-16T14:27:06
21333,s0000993_v20,u0100,v20,469,heartbeat,255,2026-06-16T14:27:23
21334,s0000993_v20,u0100,v20,469,heartbeat,270,2026-06-16T14:27:38
21335,s0000993_v20,u0100,v20,469,heartbeat,285,2026-06-16T14:27:55
21336,s0000993_v20,u0100,v20,469,heartbeat,300,2026-06-16T14:28:10
21337,s0000993_v20,u0100,v20,469,pause,315,2026-06-16T14:28:28
21338,s0000993_v20,u0100,v20,469,heartbeat,315,2026-06-16T14:28:28
21339,s0000993_v20,u0100,v20,469,heartbeat,330,2026-06-16T14:28:43
21340,s0000993_v20,u0100,v20,469,heartbeat,345,2026-06-16T14:29:00
21341,s0000993_v20,u0100,v20,469,heartbeat,360,2026-06-16T14:29:15
21342,s0000993_v20,u0100,v20,469,heartbeat,375,2026-06-16T14:29:31
21343,s0000993_v20,u0100,v20,469,heartbeat,390,2026-06-16T14:29:49
21344,s0000993_v20,u0100,v20,469,heartbeat,405,2026-06-16T14:30:07
21345,s0000993_v20,u0100,v20,469,heartbeat,420,2026-06-16T14:30:22
21346,s0000993_v20,u0100,v20,469,heartbeat,435,2026-06-16T14:30:38
21347,s0000993_v20,u0100,v20,469,heartbeat,450,2026-06-16T14:30:55
21348,s0000993_v20,u0100,v20,469,heartbeat,465,2026-06-16T14:31:12
21349,s0000993_v20,u0100,v20,469,heartbeat,469,2026-06-16T14:31:27
21350,s0000993_v20,u0100,v20,469,ended,469,2026-06-16T14:31:27
21351,s0000994_v20,u0057,v20,469,play,0,2026-06-19T21:53:03
21352,s0000994_v20,u0057,v20,469,heartbeat,15,2026-06-19T21:53:20
21353,s0000994_v20,u0057,v20,469,heartbeat,30,2026-06-19T21:53:36
21354,s0000994_v20,u0057,v20,469,heartbeat,45,2026-06-19T21:53:51
21355,s0000994_v20,u0057,v20,469,heartbeat,60,2026-06-19T21:54:07
21356,s0000994_v20,u0057,v20,469,heartbeat,75,2026-06-19T21:54:24
21357,s0000994_v20,u0057,v20,469,heartbeat,90,2026-06-19T21:54:42
21358,s0000994_v20,u0057,v20,469,heartbeat,105,2026-06-19T21:54:58
21359,s0000994_v20,u0057,v20,469,heartbeat,120,2026-06-19T21:55:16
21360,s0000994_v20,u0057,v20,469,heartbeat,135,2026-06-19T21:55:33
21361,s0000994_v20,u0057,v20,469,heartbeat,150,2026-06-19T21:55:48
21362,s0000994_v20,u0057,v20,469,heartbeat,165,2026-06-19T21:56:05
21363,s0000994_v20,u0057,v20,469,heartbeat,180,2026-06-19T21:56:23
21364,s0000994_v20,u0057,v20,469,heartbeat,195,2026-06-19T21:56:41
21365,s0000994_v20,u0057,v20,469,heartbeat,210,2026-06-19T21:56:59
21366,s0000994_v20,u0057,v20,469,pause,225,2026-06-19T21:57:17
21367,s0000994_v20,u0057,v20,469,heartbeat,225,2026-06-19T21:57:17
21368,s0000994_v20,u0057,v20,469,heartbeat,240,2026-06-19T21:57:32
21369,s0000994_v20,u0057,v20,469,heartbeat,255,2026-06-19T21:57:50
21370,s0000994_v20,u0057,v20,469,heartbeat,270,2026-06-19T21:58:07
21371,s0000994_v20,u0057,v20,469,heartbeat,285,2026-06-19T21:58:22
21372,s0000994_v20,u0057,v20,469,heartbeat,300,2026-06-19T21:58:37
21373,s0000994_v20,u0057,v20,469,heartbeat,315,2026-06-19T21:58:53
21374,s0000994_v20,u0057,v20,469,pause,330,2026-06-19T21:59:09
21375,s0000994_v20,u0057,v20,469,heartbeat,330,2026-06-19T21:59:09
21376,s0000994_v20,u0057,v20,469,heartbeat,345,2026-06-19T21:59:27
21377,s0000994_v20,u0057,v20,469,heartbeat,360,2026-06-19T21:59:44
21378,s0000994_v20,u0057,v20,469,heartbeat,375,2026-06-19T22:00:00
21379,s0000994_v20,u0057,v20,469,heartbeat,390,2026-06-19T22:00:17
21380,s0000994_v20,u0057,v20,469,heartbeat,405,2026-06-19T22:00:34
21381,s0000994_v20,u0057,v20,469,heartbeat,420,2026-06-19T22:00:51
21382,s0000994_v20,u0057,v20,469,heartbeat,435,2026-06-19T22:01:06
21383,s0000994_v20,u0057,v20,469,heartbeat,450,2026-06-19T22:01:23
21384,s0000994_v20,u0057,v20,469,heartbeat,465,2026-06-19T22:01:41
21385,s0000994_v20,u0057,v20,469,heartbeat,469,2026-06-19T22:01:58
21386,s0000994_v20,u0057,v20,469,ended,469,2026-06-19T22:01:58
21387,s0000995_v20,u0370,v20,469,play,0,2026-06-20T17:07:45
21388,s0000995_v20,u0370,v20,469,heartbeat,15,2026-06-20T17:08:03
21389,s0000995_v20,u0370,v20,469,heartbeat,30,2026-06-20T17:08:20
21390,s0000995_v20,u0370,v20,469,heartbeat,45,2026-06-20T17:08:38
21391,s0000995_v20,u0370,v20,469,heartbeat,60,2026-06-20T17:08:55
21392,s0000995_v20,u0370,v20,469,heartbeat,75,2026-06-20T17:09:10
21393,s0000995_v20,u0370,v20,469,heartbeat,90,2026-06-20T17:09:26
21394,s0000995_v20,u0370,v20,469,heartbeat,105,2026-06-20T17:09:44
21395,s0000995_v20,u0370,v20,469,heartbeat,120,2026-06-20T17:10:02
21396,s0000995_v20,u0370,v20,469,heartbeat,135,2026-06-20T17:10:19
21397,s0000995_v20,u0370,v20,469,heartbeat,150,2026-06-20T17:10:37
21398,s0000995_v20,u0370,v20,469,heartbeat,165,2026-06-20T17:10:55
21399,s0000995_v20,u0370,v20,469,heartbeat,180,2026-06-20T17:11:12
21400,s0000995_v20,u0370,v20,469,heartbeat,195,2026-06-20T17:11:27
21401,s0000995_v20,u0370,v20,469,heartbeat,210,2026-06-20T17:11:43
21402,s0000995_v20,u0370,v20,469,heartbeat,225,2026-06-20T17:11:58
21403,s0000995_v20,u0370,v20,469,heartbeat,240,2026-06-20T17:12:16
21404,s0000995_v20,u0370,v20,469,heartbeat,255,2026-06-20T17:12:31
21405,s0000995_v20,u0370,v20,469,heartbeat,270,2026-06-20T17:12:49
21406,s0000995_v20,u0370,v20,469,heartbeat,285,2026-06-20T17:13:06
21407,s0000995_v20,u0370,v20,469,heartbeat,300,2026-06-20T17:13:21
21408,s0000995_v20,u0370,v20,469,heartbeat,315,2026-06-20T17:13:36
21409,s0000995_v20,u0370,v20,469,heartbeat,330,2026-06-20T17:13:52
21410,s0000995_v20,u0370,v20,469,heartbeat,345,2026-06-20T17:14:10
21411,s0000995_v20,u0370,v20,469,heartbeat,360,2026-06-20T17:14:28
21412,s0000995_v20,u0370,v20,469,heartbeat,375,2026-06-20T17:14:44
21413,s0000995_v20,u0370,v20,469,heartbeat,390,2026-06-20T17:15:00
21414,s0000995_v20,u0370,v20,469,heartbeat,405,2026-06-20T17:15:18
21415,s0000995_v20,u0370,v20,469,heartbeat,420,2026-06-20T17:15:34
21416,s0000995_v20,u0370,v20,469,heartbeat,435,2026-06-20T17:15:49
21417,s0000995_v20,u0370,v20,469,heartbeat,450,2026-06-20T17:16:04
21418,s0000995_v20,u0370,v20,469,heartbeat,465,2026-06-20T17:16:22
21419,s0000995_v20,u0370,v20,469,heartbeat,469,2026-06-20T17:16:39
21420,s0000995_v20,u0370,v20,469,ended,469,2026-06-20T17:16:39
21421,s0000996_v20,u0327,v20,469,play,0,2026-06-08T15:45:56
21422,s0000996_v20,u0327,v20,469,heartbeat,15,2026-06-08T15:46:14
21423,s0000996_v20,u0327,v20,469,heartbeat,30,2026-06-08T15:46:30
21424,s0000996_v20,u0327,v20,469,heartbeat,45,2026-06-08T15:46:46
21425,s0000996_v20,u0327,v20,469,heartbeat,60,2026-06-08T15:47:03
21426,s0000996_v20,u0327,v20,469,heartbeat,75,2026-06-08T15:47:21
21427,s0000996_v20,u0327,v20,469,heartbeat,90,2026-06-08T15:47:36
21428,s0000996_v20,u0327,v20,469,abandon,90,2026-06-08T15:47:36
21429,s0000997_v20,u0328,v20,469,play,0,2026-06-18T04:58:16
21430,s0000997_v20,u0328,v20,469,heartbeat,15,2026-06-18T04:58:34
21431,s0000997_v20,u0328,v20,469,heartbeat,30,2026-06-18T04:58:51
21432,s0000997_v20,u0328,v20,469,heartbeat,45,2026-06-18T04:59:08
21433,s0000997_v20,u0328,v20,469,heartbeat,60,2026-06-18T04:59:26
21434,s0000997_v20,u0328,v20,469,heartbeat,75,2026-06-18T04:59:42
21435,s0000997_v20,u0328,v20,469,pause,90,2026-06-18T04:59:57
21436,s0000997_v20,u0328,v20,469,heartbeat,90,2026-06-18T04:59:57
21437,s0000997_v20,u0328,v20,469,heartbeat,105,2026-06-18T05:00:14
21438,s0000997_v20,u0328,v20,469,heartbeat,120,2026-06-18T05:00:32
21439,s0000997_v20,u0328,v20,469,seek_back,135,2026-06-18T05:00:47
21440,s0000997_v20,u0328,v20,469,heartbeat,121,2026-06-18T05:00:47
21441,s0000997_v20,u0328,v20,469,abandon,121,2026-06-18T05:00:47
21442,s0000998_v20,u0338,v20,469,play,0,2026-06-01T09:27:39
21443,s0000998_v20,u0338,v20,469,heartbeat,15,2026-06-01T09:27:55
21444,s0000998_v20,u0338,v20,469,heartbeat,30,2026-06-01T09:28:10
21445,s0000998_v20,u0338,v20,469,heartbeat,45,2026-06-01T09:28:28
21446,s0000998_v20,u0338,v20,469,pause,60,2026-06-01T09:28:46
21447,s0000998_v20,u0338,v20,469,heartbeat,60,2026-06-01T09:28:46
21448,s0000998_v20,u0338,v20,469,heartbeat,75,2026-06-01T09:29:04
21449,s0000998_v20,u0338,v20,469,heartbeat,90,2026-06-01T09:29:19
21450,s0000998_v20,u0338,v20,469,heartbeat,105,2026-06-01T09:29:34
21451,s0000998_v20,u0338,v20,469,heartbeat,120,2026-06-01T09:29:50
21452,s0000998_v20,u0338,v20,469,seek_back,135,2026-06-01T09:30:08
21453,s0000998_v20,u0338,v20,469,pause,118,2026-06-01T09:30:08
21454,s0000998_v20,u0338,v20,469,heartbeat,118,2026-06-01T09:30:08
21455,s0000998_v20,u0338,v20,469,heartbeat,133,2026-06-01T09:30:25
21456,s0000998_v20,u0338,v20,469,heartbeat,148,2026-06-01T09:30:42
21457,s0000998_v20,u0338,v20,469,heartbeat,163,2026-06-01T09:30:57
21458,s0000998_v20,u0338,v20,469,heartbeat,178,2026-06-01T09:31:12
21459,s0000998_v20,u0338,v20,469,heartbeat,193,2026-06-01T09:31:30
21460,s0000998_v20,u0338,v20,469,heartbeat,208,2026-06-01T09:31:46
21461,s0000998_v20,u0338,v20,469,heartbeat,223,2026-06-01T09:32:01
21462,s0000998_v20,u0338,v20,469,heartbeat,238,2026-06-01T09:32:16
21463,s0000998_v20,u0338,v20,469,heartbeat,253,2026-06-01T09:32:31
21464,s0000998_v20,u0338,v20,469,heartbeat,268,2026-06-01T09:32:49
21465,s0000998_v20,u0338,v20,469,heartbeat,283,2026-06-01T09:33:06
21466,s0000998_v20,u0338,v20,469,heartbeat,298,2026-06-01T09:33:23
21467,s0000998_v20,u0338,v20,469,heartbeat,313,2026-06-01T09:33:40
21468,s0000998_v20,u0338,v20,469,heartbeat,328,2026-06-01T09:33:56
21469,s0000998_v20,u0338,v20,469,heartbeat,343,2026-06-01T09:34:11
21470,s0000998_v20,u0338,v20,469,heartbeat,358,2026-06-01T09:34:28
21471,s0000998_v20,u0338,v20,469,heartbeat,373,2026-06-01T09:34:45
21472,s0000998_v20,u0338,v20,469,heartbeat,388,2026-06-01T09:35:03
21473,s0000998_v20,u0338,v20,469,heartbeat,403,2026-06-01T09:35:21
21474,s0000998_v20,u0338,v20,469,heartbeat,418,2026-06-01T09:35:39
21475,s0000998_v20,u0338,v20,469,heartbeat,433,2026-06-01T09:35:55
21476,s0000998_v20,u0338,v20,469,pause,448,2026-06-01T09:36:12
21477,s0000998_v20,u0338,v20,469,heartbeat,448,2026-06-01T09:36:12
21478,s0000998_v20,u0338,v20,469,heartbeat,463,2026-06-01T09:36:30
21479,s0000998_v20,u0338,v20,469,heartbeat,469,2026-06-01T09:36:46
21480,s0000998_v20,u0338,v20,469,ended,469,2026-06-01T09:36:46
21481,s0000999_v20,u0174,v20,469,play,0,2026-06-20T20:58:30
21482,s0000999_v20,u0174,v20,469,heartbeat,15,2026-06-20T20:58:45
21483,s0000999_v20,u0174,v20,469,heartbeat,30,2026-06-20T20:59:03
21484,s0000999_v20,u0174,v20,469,heartbeat,45,2026-06-20T20:59:20
21485,s0000999_v20,u0174,v20,469,heartbeat,60,2026-06-20T20:59:36
21486,s0000999_v20,u0174,v20,469,heartbeat,75,2026-06-20T20:59:51
21487,s0000999_v20,u0174,v20,469,heartbeat,90,2026-06-20T21:00:06
21488,s0000999_v20,u0174,v20,469,heartbeat,105,2026-06-20T21:00:22
21489,s0000999_v20,u0174,v20,469,pause,120,2026-06-20T21:00:38
21490,s0000999_v20,u0174,v20,469,heartbeat,120,2026-06-20T21:00:38
21491,s0000999_v20,u0174,v20,469,seek_back,135,2026-06-20T21:00:53
21492,s0000999_v20,u0174,v20,469,heartbeat,108,2026-06-20T21:00:53
21493,s0000999_v20,u0174,v20,469,abandon,108,2026-06-20T21:00:53
21494,s0001000_v21,u0180,v21,489,play,0,2026-06-05T05:15:07
21495,s0001000_v21,u0180,v21,489,heartbeat,15,2026-06-05T05:15:25
21496,s0001000_v21,u0180,v21,489,heartbeat,30,2026-06-05T05:15:43
21497,s0001000_v21,u0180,v21,489,heartbeat,45,2026-06-05T05:16:01
21498,s0001000_v21,u0180,v21,489,heartbeat,60,2026-06-05T05:16:18
21499,s0001000_v21,u0180,v21,489,heartbeat,75,2026-06-05T05:16:35
21500,s0001000_v21,u0180,v21,489,heartbeat,90,2026-06-05T05:16:52
21501,s0001000_v21,u0180,v21,489,heartbeat,105,2026-06-05T05:17:09
21502,s0001000_v21,u0180,v21,489,heartbeat,120,2026-06-05T05:17:25
21503,s0001000_v21,u0180,v21,489,heartbeat,135,2026-06-05T05:17:41
21504,s0001000_v21,u0180,v21,489,pause,150,2026-06-05T05:17:58
21505,s0001000_v21,u0180,v21,489,heartbeat,150,2026-06-05T05:17:58
21506,s0001000_v21,u0180,v21,489,heartbeat,165,2026-06-05T05:18:16
21507,s0001000_v21,u0180,v21,489,heartbeat,180,2026-06-05T05:18:33
21508,s0001000_v21,u0180,v21,489,heartbeat,195,2026-06-05T05:18:49
21509,s0001000_v21,u0180,v21,489,heartbeat,210,2026-06-05T05:19:07
21510,s0001000_v21,u0180,v21,489,heartbeat,225,2026-06-05T05:19:24
21511,s0001000_v21,u0180,v21,489,heartbeat,240,2026-06-05T05:19:40
21512,s0001000_v21,u0180,v21,489,heartbeat,255,2026-06-05T05:19:57
21513,s0001000_v21,u0180,v21,489,heartbeat,270,2026-06-05T05:20:14
21514,s0001000_v21,u0180,v21,489,heartbeat,285,2026-06-05T05:20:29
21515,s0001000_v21,u0180,v21,489,heartbeat,300,2026-06-05T05:20:46
21516,s0001000_v21,u0180,v21,489,heartbeat,315,2026-06-05T05:21:03
21517,s0001000_v21,u0180,v21,489,heartbeat,330,2026-06-05T05:21:18
21518,s0001000_v21,u0180,v21,489,heartbeat,345,2026-06-05T05:21:36
21519,s0001000_v21,u0180,v21,489,abandon,345,2026-06-05T05:21:36
21520,s0001001_v21,u0254,v21,489,play,0,2026-06-04T00:38:56
21521,s0001001_v21,u0254,v21,489,heartbeat,15,2026-06-04T00:39:12
21522,s0001001_v21,u0254,v21,489,heartbeat,30,2026-06-04T00:39:29
21523,s0001001_v21,u0254,v21,489,heartbeat,45,2026-06-04T00:39:46
21524,s0001001_v21,u0254,v21,489,heartbeat,60,2026-06-04T00:40:03
21525,s0001001_v21,u0254,v21,489,heartbeat,75,2026-06-04T00:40:21
21526,s0001001_v21,u0254,v21,489,heartbeat,90,2026-06-04T00:40:37
21527,s0001001_v21,u0254,v21,489,heartbeat,105,2026-06-04T00:40:53
21528,s0001001_v21,u0254,v21,489,heartbeat,120,2026-06-04T00:41:09
21529,s0001001_v21,u0254,v21,489,heartbeat,135,2026-06-04T00:41:27
21530,s0001001_v21,u0254,v21,489,heartbeat,150,2026-06-04T00:41:42
21531,s0001001_v21,u0254,v21,489,heartbeat,165,2026-06-04T00:41:57
21532,s0001001_v21,u0254,v21,489,heartbeat,180,2026-06-04T00:42:12
21533,s0001001_v21,u0254,v21,489,heartbeat,195,2026-06-04T00:42:27
21534,s0001001_v21,u0254,v21,489,heartbeat,210,2026-06-04T00:42:42
21535,s0001001_v21,u0254,v21,489,heartbeat,225,2026-06-04T00:43:00
21536,s0001001_v21,u0254,v21,489,heartbeat,240,2026-06-04T00:43:16
21537,s0001001_v21,u0254,v21,489,heartbeat,255,2026-06-04T00:43:31
21538,s0001001_v21,u0254,v21,489,abandon,255,2026-06-04T00:43:31
21539,s0001002_v21,u0274,v21,489,play,0,2026-06-06T08:16:55
21540,s0001002_v21,u0274,v21,489,heartbeat,15,2026-06-06T08:17:10
21541,s0001002_v21,u0274,v21,489,heartbeat,30,2026-06-06T08:17:25
21542,s0001002_v21,u0274,v21,489,heartbeat,45,2026-06-06T08:17:40
21543,s0001002_v21,u0274,v21,489,heartbeat,60,2026-06-06T08:17:55
21544,s0001002_v21,u0274,v21,489,heartbeat,75,2026-06-06T08:18:12
21545,s0001002_v21,u0274,v21,489,heartbeat,90,2026-06-06T08:18:28
21546,s0001002_v21,u0274,v21,489,heartbeat,105,2026-06-06T08:18:44
21547,s0001002_v21,u0274,v21,489,heartbeat,120,2026-06-06T08:19:00
21548,s0001002_v21,u0274,v21,489,heartbeat,135,2026-06-06T08:19:16
21549,s0001002_v21,u0274,v21,489,heartbeat,150,2026-06-06T08:19:32
21550,s0001002_v21,u0274,v21,489,heartbeat,165,2026-06-06T08:19:47
21551,s0001002_v21,u0274,v21,489,heartbeat,180,2026-06-06T08:20:02
21552,s0001002_v21,u0274,v21,489,heartbeat,195,2026-06-06T08:20:20
21553,s0001002_v21,u0274,v21,489,heartbeat,210,2026-06-06T08:20:35
21554,s0001002_v21,u0274,v21,489,heartbeat,225,2026-06-06T08:20:53
21555,s0001002_v21,u0274,v21,489,heartbeat,240,2026-06-06T08:21:11
21556,s0001002_v21,u0274,v21,489,heartbeat,255,2026-06-06T08:21:29
21557,s0001002_v21,u0274,v21,489,heartbeat,270,2026-06-06T08:21:46
21558,s0001002_v21,u0274,v21,489,heartbeat,285,2026-06-06T08:22:01
21559,s0001002_v21,u0274,v21,489,heartbeat,300,2026-06-06T08:22:18
21560,s0001002_v21,u0274,v21,489,heartbeat,315,2026-06-06T08:22:36
21561,s0001002_v21,u0274,v21,489,heartbeat,330,2026-06-06T08:22:53
21562,s0001002_v21,u0274,v21,489,heartbeat,345,2026-06-06T08:23:10
21563,s0001002_v21,u0274,v21,489,heartbeat,360,2026-06-06T08:23:26
21564,s0001002_v21,u0274,v21,489,heartbeat,375,2026-06-06T08:23:42
21565,s0001002_v21,u0274,v21,489,heartbeat,390,2026-06-06T08:23:59
21566,s0001002_v21,u0274,v21,489,heartbeat,405,2026-06-06T08:24:14
21567,s0001002_v21,u0274,v21,489,heartbeat,420,2026-06-06T08:24:29
21568,s0001002_v21,u0274,v21,489,heartbeat,435,2026-06-06T08:24:47
21569,s0001002_v21,u0274,v21,489,heartbeat,450,2026-06-06T08:25:02
21570,s0001002_v21,u0274,v21,489,heartbeat,465,2026-06-06T08:25:20
21571,s0001002_v21,u0274,v21,489,heartbeat,480,2026-06-06T08:25:35
21572,s0001002_v21,u0274,v21,489,heartbeat,489,2026-06-06T08:25:51
21573,s0001002_v21,u0274,v21,489,ended,489,2026-06-06T08:25:51
21574,s0001003_v21,u0256,v21,489,play,0,2026-06-13T08:53:04
21575,s0001003_v21,u0256,v21,489,heartbeat,15,2026-06-13T08:53:22
21576,s0001003_v21,u0256,v21,489,heartbeat,30,2026-06-13T08:53:37
21577,s0001003_v21,u0256,v21,489,heartbeat,45,2026-06-13T08:53:53
21578,s0001003_v21,u0256,v21,489,heartbeat,60,2026-06-13T08:54:11
21579,s0001003_v21,u0256,v21,489,pause,75,2026-06-13T08:54:26
21580,s0001003_v21,u0256,v21,489,heartbeat,75,2026-06-13T08:54:26
21581,s0001003_v21,u0256,v21,489,heartbeat,90,2026-06-13T08:54:41
21582,s0001003_v21,u0256,v21,489,heartbeat,105,2026-06-13T08:54:59
21583,s0001003_v21,u0256,v21,489,heartbeat,120,2026-06-13T08:55:17
21584,s0001003_v21,u0256,v21,489,heartbeat,135,2026-06-13T08:55:32
21585,s0001003_v21,u0256,v21,489,heartbeat,150,2026-06-13T08:55:49
21586,s0001003_v21,u0256,v21,489,heartbeat,165,2026-06-13T08:56:06
21587,s0001003_v21,u0256,v21,489,heartbeat,180,2026-06-13T08:56:21
21588,s0001003_v21,u0256,v21,489,heartbeat,195,2026-06-13T08:56:38
21589,s0001003_v21,u0256,v21,489,heartbeat,210,2026-06-13T08:56:56
21590,s0001003_v21,u0256,v21,489,heartbeat,225,2026-06-13T08:57:12
21591,s0001003_v21,u0256,v21,489,heartbeat,240,2026-06-13T08:57:30
21592,s0001003_v21,u0256,v21,489,seek_back,255,2026-06-13T08:57:45
21593,s0001003_v21,u0256,v21,489,heartbeat,237,2026-06-13T08:57:45
21594,s0001003_v21,u0256,v21,489,seek_back,252,2026-06-13T08:58:02
21595,s0001003_v21,u0256,v21,489,pause,232,2026-06-13T08:58:02
21596,s0001003_v21,u0256,v21,489,heartbeat,232,2026-06-13T08:58:02
21597,s0001003_v21,u0256,v21,489,seek_back,247,2026-06-13T08:58:20
21598,s0001003_v21,u0256,v21,489,pause,231,2026-06-13T08:58:20
21599,s0001003_v21,u0256,v21,489,heartbeat,231,2026-06-13T08:58:20
21600,s0001003_v21,u0256,v21,489,heartbeat,246,2026-06-13T08:58:37
21601,s0001003_v21,u0256,v21,489,heartbeat,261,2026-06-13T08:58:52
21602,s0001003_v21,u0256,v21,489,heartbeat,276,2026-06-13T08:59:08
21603,s0001003_v21,u0256,v21,489,heartbeat,291,2026-06-13T08:59:24
21604,s0001003_v21,u0256,v21,489,heartbeat,306,2026-06-13T08:59:40
21605,s0001003_v21,u0256,v21,489,heartbeat,321,2026-06-13T08:59:57
21606,s0001003_v21,u0256,v21,489,heartbeat,336,2026-06-13T09:00:12
21607,s0001003_v21,u0256,v21,489,heartbeat,351,2026-06-13T09:00:30
21608,s0001003_v21,u0256,v21,489,heartbeat,366,2026-06-13T09:00:47
21609,s0001003_v21,u0256,v21,489,heartbeat,381,2026-06-13T09:01:04
21610,s0001003_v21,u0256,v21,489,heartbeat,396,2026-06-13T09:01:21
21611,s0001003_v21,u0256,v21,489,heartbeat,411,2026-06-13T09:01:37
21612,s0001003_v21,u0256,v21,489,heartbeat,426,2026-06-13T09:01:55
21613,s0001003_v21,u0256,v21,489,heartbeat,441,2026-06-13T09:02:10
21614,s0001003_v21,u0256,v21,489,heartbeat,456,2026-06-13T09:02:28
21615,s0001003_v21,u0256,v21,489,heartbeat,471,2026-06-13T09:02:45
21616,s0001003_v21,u0256,v21,489,heartbeat,486,2026-06-13T09:03:03
21617,s0001003_v21,u0256,v21,489,heartbeat,489,2026-06-13T09:03:21
21618,s0001003_v21,u0256,v21,489,ended,489,2026-06-13T09:03:21
21619,s0001004_v21,u0376,v21,489,play,0,2026-06-06T14:58:18
21620,s0001004_v21,u0376,v21,489,heartbeat,15,2026-06-06T14:58:34
21621,s0001004_v21,u0376,v21,489,heartbeat,30,2026-06-06T14:58:50
21622,s0001004_v21,u0376,v21,489,heartbeat,45,2026-06-06T14:59:08
21623,s0001004_v21,u0376,v21,489,heartbeat,60,2026-06-06T14:59:25
21624,s0001004_v21,u0376,v21,489,heartbeat,75,2026-06-06T14:59:43
21625,s0001004_v21,u0376,v21,489,heartbeat,90,2026-06-06T15:00:00
21626,s0001004_v21,u0376,v21,489,heartbeat,105,2026-06-06T15:00:16
21627,s0001004_v21,u0376,v21,489,heartbeat,120,2026-06-06T15:00:31
21628,s0001004_v21,u0376,v21,489,heartbeat,135,2026-06-06T15:00:49
21629,s0001004_v21,u0376,v21,489,heartbeat,150,2026-06-06T15:01:05
21630,s0001004_v21,u0376,v21,489,heartbeat,165,2026-06-06T15:01:20
21631,s0001004_v21,u0376,v21,489,heartbeat,180,2026-06-06T15:01:38
21632,s0001004_v21,u0376,v21,489,heartbeat,195,2026-06-06T15:01:54
21633,s0001004_v21,u0376,v21,489,heartbeat,210,2026-06-06T15:02:09
21634,s0001004_v21,u0376,v21,489,heartbeat,225,2026-06-06T15:02:27
21635,s0001004_v21,u0376,v21,489,heartbeat,240,2026-06-06T15:02:43
21636,s0001004_v21,u0376,v21,489,heartbeat,255,2026-06-06T15:03:01
21637,s0001004_v21,u0376,v21,489,heartbeat,270,2026-06-06T15:03:18
21638,s0001004_v21,u0376,v21,489,heartbeat,285,2026-06-06T15:03:35
21639,s0001004_v21,u0376,v21,489,pause,300,2026-06-06T15:03:52
21640,s0001004_v21,u0376,v21,489,heartbeat,300,2026-06-06T15:03:52
21641,s0001004_v21,u0376,v21,489,heartbeat,315,2026-06-06T15:04:10
21642,s0001004_v21,u0376,v21,489,heartbeat,330,2026-06-06T15:04:25
21643,s0001004_v21,u0376,v21,489,heartbeat,345,2026-06-06T15:04:43
